node_id,vendorid,deliverytype,resourcetype,dialtype,nattype,scheduleisps,regsource,customermode,province,isp,city,device_type,arch_type,isvm,qoskiller_status,sevendayavg95ratio
node_001556,30003,egress,server,pppoe,fullcone,telecom,self,resell,四川,联通,广州,jarvis.B,host,true,off,0.2865
node_001557,10001,egress,server,pppoe,public,unicom,agent,direct,浙江,电信,杭州,jarvis.C,vm,true,off,0.1879
node_001558,30003,pcdn,server,staticNetSingle,public,mobile,agent,resell,北京,联通,杭州,jarvis.B,vm,true,on,0.8206
node_001559,20002,egress,server,dhcp,public,unicom,agent,resell,北京,移动,武汉,jarvis.C,host,false,on,0.8535
node_001560,77882,pcdn,server,dhcp,public,telecom,self,direct,广东,联通,广州,jarvis.C,host,true,off,0.5698
node_001561,20002,pcdn,vm,staticNetSingle,public,unicom,self,resell,四川,移动,武汉,jarvis.B,host,false,on,0.2774
node_001562,10001,idc,vm,staticNetSingle,symmetric,telecom,self,resell,湖北,电信,广州,jarvis.B,host,false,on,0.5827
node_001563,20002,egress,box,staticNetSingle,fullcone,telecom,self,resell,广东,电信,北京,jarvis.A,host,false,on,0.2749
node_001564,77882,idc,server,dhcp,fullcone,multi,agent,direct,广东,联通,武汉,jarvis.C,vm,false,on,0.3141
node_001565,77882,idc,box,staticNetSingle,public,unicom,agent,resell,四川,联通,成都,jarvis.A,host,false,on,0.5935
node_001566,77882,idc,box,pppoe,symmetric,mobile,self,resell,北京,电信,成都,jarvis.B,host,true,on,0.3477
node_001567,20002,egress,server,pppoe,public,telecom,self,direct,湖北,联通,武汉,jarvis.A,vm,false,off,0.4095
node_001568,30003,pcdn,box,staticNetSingle,symmetric,telecom,self,direct,北京,电信,杭州,jarvis.B,host,true,on,0.6573
node_001569,30003,egress,box,staticNetSingle,public,unicom,self,resell,广东,电信,广州,jarvis.C,vm,true,off,0.3612
node_001570,20002,idc,server,dhcp,symmetric,mobile,self,direct,北京,电信,广州,jarvis.B,vm,false,on,0.95
node_001571,20002,pcdn,box,staticNetSingle,symmetric,unicom,agent,resell,北京,联通,杭州,jarvis.B,host,false,on,0.3953
node_001572,20002,egress,server,pppoe,fullcone,mobile,agent,resell,北京,电信,杭州,jarvis.C,host,true,off,0.2964
node_001573,20002,egress,vm,pppoe,public,multi,agent,direct,广东,联通,杭州,jarvis.B,host,true,off,0.7252
node_001574,30003,pcdn,vm,pppoe,public,multi,agent,direct,四川,电信,武汉,jarvis.B,host,false,on,0.9029
node_001575,30003,egress,box,dhcp,fullcone,telecom,self,resell,广东,联通,北京,jarvis.B,vm,true,on,0.1752
node_001576,20002,idc,box,pppoe,fullcone,mobile,self,resell,四川,电信,杭州,jarvis.C,host,true,off,0.5191
node_001577,20002,idc,server,dhcp,fullcone,multi,self,resell,北京,移动,杭州,jarvis.B,vm,false,on,0.7745
node_001578,30003,pcdn,vm,dhcp,symmetric,mobile,agent,direct,湖北,移动,杭州,jarvis.A,host,true,off,0.9403
node_001579,77882,egress,vm,staticNetSingle,public,multi,agent,resell,北京,电信,成都,jarvis.A,host,false,on,0.2029
node_001580,30003,pcdn,vm,dhcp,public,multi,agent,direct,湖北,移动,武汉,jarvis.A,vm,false,on,0.2143
node_001581,77882,pcdn,server,staticNetSingle,fullcone,telecom,agent,resell,广东,电信,武汉,jarvis.A,host,false,off,0.8601
node_001582,77882,idc,vm,dhcp,symmetric,telecom,agent,direct,北京,联通,成都,jarvis.C,host,true,on,0.1721
node_001583,10001,pcdn,box,pppoe,fullcone,telecom,self,direct,北京,联通,北京,jarvis.C,vm,false,off,0.8808
node_001584,77882,idc,vm,staticNetSingle,symmetric,unicom,agent,direct,北京,移动,广州,jarvis.B,host,true,off,0.6657
node_001585,20002,pcdn,server,dhcp,fullcone,mobile,self,resell,浙江,移动,杭州,jarvis.B,vm,true,off,0.2849
node_001586,20002,egress,box,staticNetSingle,fullcone,telecom,self,resell,四川,联通,北京,jarvis.A,host,true,off,0.8613
node_001587,10001,idc,vm,dhcp,public,telecom,self,direct,广东,电信,广州,jarvis.A,host,true,off,0.615
node_001588,20002,egress,vm,staticNetSingle,symmetric,unicom,agent,resell,湖北,联通,武汉,jarvis.A,vm,true,on,0.2787
node_001589,77882,egress,vm,staticNetSingle,symmetric,mobile,agent,resell,北京,联通,杭州,jarvis.C,vm,false,off,0.7232
node_001590,20002,pcdn,server,dhcp,public,telecom,self,direct,湖北,移动,成都,jarvis.A,host,false,off,0.1389
node_001591,77882,egress,vm,pppoe,fullcone,multi,agent,direct,广东,联通,武汉,jarvis.A,host,false,on,0.658
node_001592,77882,idc,vm,staticNetSingle,fullcone,mobile,self,direct,北京,电信,武汉,jarvis.B,vm,false,off,0.1206
node_001593,77882,pcdn,server,pppoe,public,unicom,self,resell,湖北,电信,成都,jarvis.C,host,true,on,0.7339
node_001594,20002,pcdn,vm,staticNetSingle,symmetric,unicom,self,direct,浙江,联通,广州,jarvis.A,vm,true,on,0.7211
node_001595,10001,idc,vm,pppoe,public,unicom,agent,direct,浙江,电信,武汉,jarvis.A,vm,false,on,0.6407
node_001596,77882,pcdn,box,pppoe,symmetric,multi,self,resell,四川,移动,广州,jarvis.B,vm,true,off,0.9592
node_001597,20002,idc,box,staticNetSingle,symmetric,telecom,agent,direct,浙江,移动,杭州,jarvis.C,host,true,off,0.3103
node_001598,77882,idc,vm,dhcp,symmetric,telecom,self,direct,北京,移动,北京,jarvis.C,vm,false,on,0.5743
node_001599,20002,egress,box,pppoe,public,mobile,self,resell,广东,电信,成都,jarvis.C,vm,false,on,0.2849
node_001600,30003,egress,server,dhcp,public,telecom,self,resell,广东,联通,北京,jarvis.C,host,true,off,0.6374
node_001601,77882,egress,server,pppoe,public,unicom,agent,resell,四川,联通,杭州,jarvis.C,host,false,on,0.4734
node_001602,30003,egress,server,dhcp,public,unicom,self,resell,四川,联通,广州,jarvis.B,host,false,off,0.8874
node_001603,20002,pcdn,box,pppoe,symmetric,unicom,self,resell,广东,电信,广州,jarvis.B,host,true,on,0.8295
node_001604,77882,pcdn,server,dhcp,public,mobile,agent,direct,四川,联通,北京,jarvis.B,host,false,off,0.8449
node_001605,77882,idc,vm,staticNetSingle,public,unicom,self,direct,北京,联通,北京,jarvis.B,vm,true,on,0.6803
node_001606,10001,idc,server,dhcp,fullcone,unicom,self,direct,浙江,移动,北京,jarvis.A,vm,true,off,0.4938
node_001607,77882,pcdn,vm,pppoe,fullcone,unicom,agent,resell,湖北,移动,成都,jarvis.C,vm,false,off,0.5795
node_001608,30003,pcdn,server,staticNetSingle,symmetric,unicom,agent,resell,北京,电信,广州,jarvis.C,host,true,on,0.7225
node_001609,30003,idc,box,pppoe,public,mobile,self,resell,北京,联通,杭州,jarvis.A,host,true,off,0.561
node_001610,20002,pcdn,server,staticNetSingle,fullcone,mobile,self,direct,浙江,电信,成都,jarvis.A,host,false,off,0.9463
node_001611,30003,idc,server,staticNetSingle,symmetric,unicom,agent,resell,湖北,电信,杭州,jarvis.B,host,false,on,0.9364
node_001612,20002,idc,box,staticNetSingle,fullcone,mobile,agent,direct,四川,电信,北京,jarvis.C,host,true,on,0.1283
node_001613,10001,pcdn,server,pppoe,symmetric,multi,agent,resell,湖北,电信,广州,jarvis.C,host,false,on,0.9132
node_001614,77882,pcdn,box,pppoe,public,unicom,agent,resell,广东,移动,杭州,jarvis.C,host,true,on,0.4893
node_001615,30003,pcdn,server,pppoe,fullcone,multi,agent,direct,湖北,移动,杭州,jarvis.B,vm,false,on,0.1116
node_001616,77882,egress,box,staticNetSingle,fullcone,unicom,agent,resell,广东,联通,广州,jarvis.A,host,false,on,0.3483
node_001617,10001,egress,vm,dhcp,public,multi,agent,direct,浙江,移动,成都,jarvis.B,vm,true,off,0.8196
node_001618,77882,egress,server,staticNetSingle,fullcone,unicom,self,resell,广东,联通,武汉,jarvis.B,host,false,on,0.845
node_001619,30003,egress,box,staticNetSingle,public,mobile,agent,resell,广东,移动,杭州,jarvis.A,host,false,off,0.4319
node_001620,10001,egress,vm,dhcp,fullcone,telecom,self,direct,四川,电信,北京,jarvis.B,host,false,on,0.9323
node_001621,20002,idc,vm,pppoe,symmetric,mobile,self,resell,浙江,移动,成都,jarvis.B,vm,true,off,0.5592
node_001622,77882,idc,server,staticNetSingle,fullcone,multi,agent,direct,广东,联通,成都,jarvis.C,vm,true,on,0.1678
node_001623,10001,egress,box,staticNetSingle,fullcone,multi,agent,direct,湖北,移动,北京,jarvis.C,vm,true,on,0.7806
node_001624,10001,idc,box,staticNetSingle,symmetric,mobile,agent,resell,湖北,电信,广州,jarvis.B,host,true,on,0.1711
node_001625,20002,egress,server,staticNetSingle,public,unicom,agent,direct,北京,联通,广州,jarvis.A,host,true,off,0.6999
node_001626,20002,idc,server,staticNetSingle,public,telecom,self,resell,湖北,移动,北京,jarvis.C,vm,true,on,0.5824
node_001627,20002,egress,box,dhcp,fullcone,mobile,agent,resell,四川,联通,北京,jarvis.C,host,true,off,0.9106
node_001628,77882,idc,vm,staticNetSingle,public,unicom,self,resell,湖北,联通,广州,jarvis.B,host,true,on,0.5653
node_001629,20002,pcdn,vm,dhcp,public,multi,self,direct,广东,移动,武汉,jarvis.A,vm,false,on,0.6963
node_001630,20002,idc,server,staticNetSingle,public,mobile,agent,direct,浙江,移动,北京,jarvis.A,host,false,on,0.661
node_001631,20002,egress,box,staticNetSingle,fullcone,mobile,agent,direct,北京,联通,武汉,jarvis.A,vm,true,off,0.4399
node_001632,77882,pcdn,box,dhcp,public,telecom,self,resell,浙江,联通,杭州,jarvis.C,vm,true,on,0.7481
node_001633,10001,egress,box,staticNetSingle,fullcone,unicom,agent,direct,湖北,电信,北京,jarvis.C,host,true,off,0.8638
node_001634,30003,pcdn,box,dhcp,fullcone,telecom,self,direct,湖北,移动,杭州,jarvis.C,host,true,off,0.8611
node_001635,20002,idc,box,dhcp,symmetric,multi,self,direct,四川,电信,杭州,jarvis.B,host,false,on,0.6502
node_001636,10001,pcdn,vm,pppoe,symmetric,multi,self,resell,浙江,电信,北京,jarvis.C,vm,false,off,0.5725
node_001637,20002,egress,server,staticNetSingle,fullcone,telecom,agent,direct,四川,联通,杭州,jarvis.C,vm,true,off,0.8785
node_001638,10001,idc,vm,staticNetSingle,public,telecom,agent,direct,北京,移动,武汉,jarvis.A,host,false,off,0.6339
node_001639,10001,egress,box,pppoe,symmetric,telecom,self,resell,北京,移动,成都,jarvis.C,host,true,on,0.9987
node_001640,30003,egress,server,pppoe,fullcone,telecom,self,resell,广东,联通,武汉,jarvis.B,vm,true,off,0.6574
node_001641,30003,idc,server,dhcp,fullcone,unicom,self,resell,北京,电信,北京,jarvis.C,host,true,off,0.6862
node_001642,10001,idc,vm,staticNetSingle,symmetric,telecom,agent,direct,四川,移动,北京,jarvis.B,host,false,off,0.2119
node_001643,30003,pcdn,server,staticNetSingle,fullcone,mobile,agent,direct,四川,电信,武汉,jarvis.B,host,true,off,0.7998
node_001644,30003,egress,server,pppoe,fullcone,telecom,agent,resell,北京,移动,广州,jarvis.C,vm,false,off,0.9557
node_001645,77882,pcdn,server,pppoe,fullcone,unicom,self,resell,北京,移动,杭州,jarvis.B,vm,true,off,0.9065
node_001646,10001,egress,server,pppoe,fullcone,mobile,self,resell,北京,电信,成都,jarvis.B,host,true,on,0.4338
node_001647,10001,pcdn,box,staticNetSingle,symmetric,unicom,agent,direct,广东,移动,杭州,jarvis.C,vm,true,off,0.9079
node_001648,20002,pcdn,server,pppoe,fullcone,telecom,self,resell,浙江,联通,成都,jarvis.B,vm,false,on,0.8957
node_001649,20002,pcdn,server,staticNetSingle,public,telecom,agent,resell,四川,移动,杭州,jarvis.B,host,true,off,0.5446
node_001650,30003,egress,vm,pppoe,fullcone,telecom,self,resell,浙江,移动,成都,jarvis.B,host,true,on,0.5937
node_001651,20002,idc,box,pppoe,fullcone,mobile,self,direct,四川,电信,杭州,jarvis.C,host,false,off,0.9525
node_001652,77882,pcdn,vm,dhcp,public,mobile,self,resell,浙江,移动,广州,jarvis.C,vm,false,on,0.4397
node_001653,20002,idc,server,dhcp,fullcone,multi,agent,direct,广东,联通,成都,jarvis.A,host,false,on,0.4167
node_001654,77882,idc,box,dhcp,fullcone,multi,agent,direct,四川,联通,广州,jarvis.C,host,true,on,0.9539
node_001655,77882,idc,box,pppoe,fullcone,unicom,agent,resell,北京,联通,杭州,jarvis.C,host,true,on,0.8323
node_001656,30003,idc,server,staticNetSingle,symmetric,unicom,agent,direct,广东,联通,北京,jarvis.A,host,false,on,0.7827
node_001657,20002,egress,vm,dhcp,symmetric,unicom,self,resell,四川,电信,广州,jarvis.C,host,false,on,0.5917
node_001658,77882,idc,vm,pppoe,public,unicom,agent,resell,浙江,联通,成都,jarvis.A,vm,false,on,0.3237
node_001659,77882,egress,server,dhcp,symmetric,telecom,self,direct,浙江,联通,杭州,jarvis.B,vm,false,on,0.9831
node_001660,20002,idc,server,staticNetSingle,symmetric,unicom,agent,direct,湖北,联通,成都,jarvis.A,host,true,on,0.1429
node_001661,30003,egress,vm,staticNetSingle,public,multi,agent,resell,北京,联通,成都,jarvis.C,vm,true,on,0.9703
node_001662,10001,idc,vm,dhcp,symmetric,unicom,self,resell,北京,移动,广州,jarvis.C,host,false,on,0.9575
node_001663,20002,egress,vm,staticNetSingle,public,telecom,self,resell,浙江,联通,杭州,jarvis.C,host,false,on,0.8909
node_001664,30003,egress,box,pppoe,fullcone,unicom,agent,direct,四川,联通,广州,jarvis.A,host,false,off,0.9569
node_001665,30003,egress,server,dhcp,fullcone,unicom,agent,resell,湖北,联通,武汉,jarvis.B,host,true,off,0.2757
node_001666,77882,pcdn,box,pppoe,symmetric,mobile,self,resell,浙江,电信,杭州,jarvis.C,vm,false,on,0.1119
node_001667,10001,pcdn,box,dhcp,fullcone,mobile,agent,resell,浙江,电信,广州,jarvis.B,host,false,on,0.4148
node_001668,20002,pcdn,server,pppoe,symmetric,unicom,self,direct,浙江,电信,杭州,jarvis.C,host,false,off,0.7048
node_001669,20002,egress,box,staticNetSingle,public,unicom,self,resell,浙江,电信,北京,jarvis.B,host,true,off,0.6428
node_001670,20002,idc,vm,pppoe,public,mobile,agent,direct,四川,移动,北京,jarvis.B,vm,false,on,0.9602
node_001671,77882,egress,server,dhcp,fullcone,unicom,self,direct,浙江,联通,北京,jarvis.A,host,true,on,0.7914
node_001672,77882,idc,box,pppoe,symmetric,multi,self,direct,四川,电信,北京,jarvis.A,vm,true,off,0.175
node_001673,30003,idc,server,pppoe,fullcone,multi,self,direct,湖北,联通,武汉,jarvis.C,host,true,off,0.4994
node_001674,30003,egress,box,staticNetSingle,symmetric,telecom,agent,direct,浙江,电信,成都,jarvis.C,vm,false,off,0.177
node_001675,77882,idc,server,staticNetSingle,fullcone,telecom,self,direct,四川,电信,北京,jarvis.C,host,false,on,0.4208
node_001676,10001,egress,server,staticNetSingle,public,unicom,agent,direct,浙江,联通,成都,jarvis.C,host,true,on,0.6889
node_001677,10001,pcdn,box,staticNetSingle,fullcone,telecom,agent,resell,湖北,电信,北京,jarvis.A,host,false,on,0.7387
node_001678,20002,pcdn,vm,dhcp,public,unicom,self,resell,北京,电信,武汉,jarvis.B,host,false,off,0.6912
node_001679,30003,pcdn,box,pppoe,fullcone,multi,self,direct,浙江,联通,武汉,jarvis.C,host,false,on,0.8139
node_001680,77882,pcdn,box,pppoe,public,multi,self,direct,北京,电信,北京,jarvis.B,vm,true,off,0.4339
node_001681,77882,idc,server,dhcp,public,multi,self,direct,湖北,联通,北京,jarvis.A,vm,false,off,0.4136
node_001682,30003,pcdn,server,pppoe,public,telecom,self,direct,广东,移动,杭州,jarvis.C,vm,false,off,0.8458
node_001683,30003,pcdn,server,pppoe,public,mobile,self,resell,北京,电信,广州,jarvis.A,host,true,off,0.4716
node_001684,30003,pcdn,box,staticNetSingle,fullcone,mobile,agent,resell,四川,移动,北京,jarvis.C,vm,false,off,0.9241
node_001685,10001,pcdn,server,pppoe,symmetric,unicom,agent,resell,广东,联通,成都,jarvis.A,host,true,off,0.9695
node_001686,20002,idc,server,dhcp,fullcone,telecom,self,resell,浙江,移动,杭州,jarvis.A,host,false,off,0.6777
node_001687,20002,idc,box,dhcp,fullcone,unicom,agent,resell,广东,移动,广州,jarvis.A,vm,true,on,0.6054
node_001688,30003,pcdn,vm,dhcp,public,telecom,self,resell,广东,电信,杭州,jarvis.B,vm,false,off,0.1707
node_001689,77882,idc,box,pppoe,symmetric,mobile,agent,direct,广东,电信,武汉,jarvis.A,vm,false,on,0.1279
node_001690,77882,pcdn,vm,staticNetSingle,symmetric,telecom,self,resell,四川,联通,杭州,jarvis.B,vm,true,off,0.3431
node_001691,20002,pcdn,box,pppoe,symmetric,telecom,self,direct,四川,电信,广州,jarvis.A,host,true,off,0.9805
node_001692,20002,pcdn,server,staticNetSingle,fullcone,multi,self,resell,北京,移动,广州,jarvis.C,host,true,on,0.4166
node_001693,30003,pcdn,box,pppoe,symmetric,telecom,agent,resell,湖北,联通,北京,jarvis.C,vm,true,on,0.5663
node_001694,20002,pcdn,vm,pppoe,fullcone,mobile,agent,resell,北京,电信,武汉,jarvis.A,vm,false,on,0.9106
node_001695,77882,idc,box,staticNetSingle,public,mobile,agent,resell,广东,移动,成都,jarvis.C,host,false,on,0.6739
node_001696,10001,pcdn,box,dhcp,symmetric,telecom,agent,direct,北京,联通,杭州,jarvis.B,vm,true,off,0.5497
node_001697,30003,egress,vm,pppoe,public,telecom,agent,resell,四川,移动,武汉,jarvis.B,host,false,off,0.5645
node_001698,20002,egress,vm,dhcp,public,telecom,agent,direct,四川,移动,北京,jarvis.C,vm,true,on,0.9093
node_001699,10001,pcdn,vm,dhcp,fullcone,telecom,agent,direct,四川,移动,成都,jarvis.A,host,false,off,0.946
node_001700,30003,idc,vm,pppoe,public,telecom,agent,direct,广东,移动,杭州,jarvis.B,host,false,on,0.5715
node_001701,20002,egress,box,staticNetSingle,public,telecom,agent,resell,四川,联通,广州,jarvis.A,host,false,on,0.986
node_001702,30003,egress,server,pppoe,symmetric,multi,self,direct,湖北,联通,成都,jarvis.A,host,true,on,0.8231
node_001703,20002,egress,box,pppoe,public,mobile,self,resell,广东,移动,武汉,jarvis.A,vm,true,off,0.2375
node_001704,10001,idc,box,dhcp,public,unicom,agent,direct,广东,移动,广州,jarvis.A,host,true,on,0.532
node_001705,30003,egress,server,staticNetSingle,symmetric,multi,self,resell,北京,联通,北京,jarvis.B,vm,true,on,0.2408
node_001706,10001,pcdn,vm,pppoe,symmetric,multi,agent,resell,四川,移动,成都,jarvis.A,host,false,off,0.3165
node_001707,10001,idc,server,dhcp,public,telecom,self,direct,湖北,移动,北京,jarvis.B,vm,false,on,0.232
node_001708,10001,idc,box,staticNetSingle,symmetric,telecom,agent,resell,四川,电信,成都,jarvis.C,vm,false,off,0.9751
node_001709,20002,idc,vm,pppoe,symmetric,mobile,agent,direct,四川,移动,杭州,jarvis.C,host,false,off,0.6833
node_001710,30003,egress,vm,pppoe,fullcone,multi,self,resell,浙江,移动,广州,jarvis.A,vm,true,off,0.4557
node_001711,10001,egress,server,pppoe,public,mobile,agent,resell,湖北,移动,广州,jarvis.C,host,true,off,0.4513
node_001712,30003,egress,box,staticNetSingle,fullcone,unicom,self,resell,北京,移动,广州,jarvis.C,vm,false,off,0.443
node_001713,10001,egress,box,dhcp,public,unicom,self,direct,浙江,移动,北京,jarvis.A,host,true,off,0.7775
node_001714,30003,egress,server,staticNetSingle,symmetric,multi,agent,resell,湖北,移动,成都,jarvis.B,host,false,on,0.2088
node_001715,10001,pcdn,server,staticNetSingle,symmetric,mobile,self,direct,四川,电信,武汉,jarvis.C,host,true,on,0.3719
node_001716,10001,egress,vm,staticNetSingle,fullcone,unicom,agent,direct,四川,电信,成都,jarvis.B,vm,true,on,0.3431
node_001717,20002,pcdn,box,pppoe,public,multi,self,direct,北京,联通,杭州,jarvis.A,host,true,off,0.7584
node_001718,20002,idc,server,dhcp,public,mobile,self,direct,四川,联通,武汉,jarvis.A,host,true,off,0.2231
node_001719,77882,pcdn,server,dhcp,fullcone,mobile,agent,direct,四川,移动,武汉,jarvis.A,vm,false,on,0.6739
node_001720,77882,egress,vm,dhcp,fullcone,mobile,agent,direct,北京,联通,武汉,jarvis.B,host,true,on,0.8694
node_001721,30003,egress,vm,pppoe,fullcone,telecom,agent,resell,浙江,移动,杭州,jarvis.C,host,false,on,0.6507
node_001722,77882,egress,vm,dhcp,fullcone,mobile,self,direct,四川,移动,武汉,jarvis.B,vm,true,off,0.9024
node_001723,20002,pcdn,server,staticNetSingle,fullcone,unicom,self,resell,四川,电信,广州,jarvis.C,host,true,on,0.3731
node_001724,10001,idc,server,dhcp,public,mobile,self,resell,浙江,联通,成都,jarvis.C,vm,false,off,0.7504
node_001725,77882,idc,box,staticNetSingle,public,mobile,agent,resell,广东,移动,北京,jarvis.A,host,false,on,0.9341
node_001726,77882,egress,server,staticNetSingle,fullcone,multi,agent,resell,湖北,移动,广州,jarvis.B,host,false,off,0.7777
node_001727,77882,pcdn,box,staticNetSingle,public,telecom,agent,direct,四川,电信,成都,jarvis.C,host,false,off,0.8663
node_001728,10001,idc,vm,staticNetSingle,fullcone,mobile,self,resell,北京,联通,广州,jarvis.C,host,true,on,0.7732
node_001729,77882,pcdn,vm,staticNetSingle,symmetric,telecom,self,resell,湖北,电信,杭州,jarvis.C,host,false,on,0.3589
node_001730,20002,idc,vm,pppoe,public,mobile,agent,resell,四川,移动,杭州,jarvis.A,vm,false,on,0.6825
node_001731,10001,egress,vm,pppoe,public,telecom,self,direct,浙江,联通,武汉,jarvis.B,vm,true,off,0.5522
node_001732,10001,egress,box,dhcp,symmetric,unicom,agent,direct,北京,电信,广州,jarvis.B,vm,false,on,0.3623
node_001733,10001,pcdn,vm,dhcp,symmetric,unicom,agent,direct,湖北,移动,广州,jarvis.A,host,false,off,0.8744
node_001734,77882,egress,server,staticNetSingle,public,mobile,agent,resell,四川,联通,武汉,jarvis.B,host,false,on,0.5239
node_001735,10001,pcdn,vm,dhcp,public,unicom,self,direct,浙江,移动,北京,jarvis.C,vm,true,on,0.1766
node_001736,20002,idc,server,staticNetSingle,public,multi,agent,resell,浙江,电信,广州,jarvis.A,host,true,off,0.585
node_001737,77882,pcdn,vm,staticNetSingle,symmetric,multi,agent,resell,湖北,联通,北京,jarvis.B,vm,false,off,0.3586
node_001738,77882,pcdn,vm,staticNetSingle,public,telecom,agent,direct,四川,移动,杭州,jarvis.A,host,false,on,0.4179
node_001739,30003,pcdn,box,staticNetSingle,public,mobile,self,resell,湖北,移动,广州,jarvis.B,vm,false,on,0.3591
node_001740,10001,egress,server,staticNetSingle,public,mobile,agent,direct,浙江,联通,武汉,jarvis.B,vm,false,on,0.8077
node_001741,77882,idc,vm,pppoe,symmetric,unicom,self,resell,湖北,电信,北京,jarvis.B,host,false,on,0.5459
node_001742,77882,idc,box,dhcp,fullcone,unicom,agent,direct,湖北,电信,武汉,jarvis.A,host,false,on,0.5584
node_001743,77882,pcdn,vm,dhcp,public,multi,self,direct,浙江,电信,广州,jarvis.C,vm,true,on,0.3835
node_001744,30003,egress,server,staticNetSingle,fullcone,mobile,self,direct,四川,联通,武汉,jarvis.C,vm,false,off,0.7592
node_001745,77882,pcdn,server,pppoe,public,telecom,agent,resell,湖北,联通,杭州,jarvis.B,vm,true,on,0.5939
node_001746,77882,pcdn,server,staticNetSingle,public,mobile,agent,resell,四川,电信,广州,jarvis.A,host,true,off,0.6407
node_001747,10001,idc,vm,pppoe,public,mobile,self,resell,湖北,移动,武汉,jarvis.A,host,false,off,0.3485
node_001748,30003,pcdn,box,dhcp,symmetric,telecom,self,direct,广东,移动,杭州,jarvis.B,vm,true,off,0.8998
node_001749,20002,egress,box,pppoe,fullcone,telecom,self,direct,北京,电信,成都,jarvis.B,host,true,off,0.2868
node_001750,10001,idc,vm,pppoe,public,unicom,self,direct,湖北,移动,成都,jarvis.A,host,false,off,0.6746
node_001751,30003,egress,box,dhcp,fullcone,telecom,self,direct,四川,联通,杭州,jarvis.A,vm,false,on,0.8883
node_001752,20002,pcdn,box,dhcp,public,telecom,self,resell,浙江,联通,广州,jarvis.A,host,false,on,0.7532
node_001753,30003,egress,box,staticNetSingle,symmetric,mobile,agent,direct,广东,移动,杭州,jarvis.C,vm,false,on,0.5262
node_001754,10001,pcdn,server,pppoe,fullcone,mobile,self,direct,浙江,联通,成都,jarvis.C,host,false,on,0.8564
node_001755,10001,idc,box,dhcp,public,unicom,self,resell,湖北,电信,武汉,jarvis.C,host,true,on,0.6398
node_001756,77882,pcdn,vm,pppoe,fullcone,unicom,agent,resell,四川,移动,北京,jarvis.C,vm,true,on,0.961
node_001757,20002,idc,box,staticNetSingle,symmetric,multi,agent,direct,广东,电信,武汉,jarvis.C,host,false,on,0.4068
node_001758,30003,idc,server,staticNetSingle,fullcone,mobile,self,direct,浙江,移动,成都,jarvis.B,vm,true,off,0.4123
node_001759,30003,egress,vm,pppoe,public,telecom,self,direct,四川,电信,北京,jarvis.B,vm,false,off,0.7847
node_001760,20002,egress,vm,staticNetSingle,symmetric,telecom,agent,resell,北京,电信,杭州,jarvis.B,vm,true,on,0.7403
node_001761,20002,pcdn,server,pppoe,fullcone,multi,agent,resell,四川,联通,成都,jarvis.A,vm,true,off,0.7408
node_001762,20002,idc,box,staticNetSingle,public,unicom,self,resell,北京,电信,武汉,jarvis.B,vm,false,off,0.6374
node_001763,10001,egress,vm,staticNetSingle,public,mobile,self,resell,广东,移动,北京,jarvis.C,host,false,off,0.8385
node_001764,20002,pcdn,box,staticNetSingle,public,telecom,self,resell,广东,联通,武汉,jarvis.C,host,true,off,0.7326
node_001765,77882,idc,server,dhcp,fullcone,multi,agent,direct,浙江,电信,广州,jarvis.A,vm,false,off,0.3148
node_001766,77882,idc,server,dhcp,symmetric,multi,agent,direct,浙江,电信,杭州,jarvis.B,host,true,on,0.1386
node_001767,30003,egress,box,staticNetSingle,fullcone,mobile,agent,direct,浙江,移动,广州,jarvis.B,host,true,off,0.1023
node_001768,20002,egress,server,staticNetSingle,symmetric,telecom,agent,resell,湖北,移动,北京,jarvis.B,vm,false,off,0.5202
node_001769,10001,idc,vm,pppoe,public,mobile,self,resell,湖北,电信,杭州,jarvis.A,vm,false,on,0.2785
node_001770,20002,egress,server,dhcp,fullcone,multi,self,direct,湖北,联通,北京,jarvis.C,vm,false,off,0.3921
node_001771,30003,egress,server,staticNetSingle,symmetric,multi,self,direct,浙江,电信,成都,jarvis.B,vm,true,on,0.1989
node_001772,20002,idc,box,staticNetSingle,fullcone,unicom,agent,resell,北京,电信,广州,jarvis.C,vm,true,off,0.9152
node_001773,20002,idc,server,dhcp,symmetric,multi,agent,resell,四川,移动,杭州,jarvis.B,host,false,off,0.1914
node_001774,30003,idc,box,pppoe,fullcone,unicom,agent,resell,北京,电信,成都,jarvis.C,vm,true,on,0.3749
node_001775,77882,pcdn,server,pppoe,public,unicom,self,direct,浙江,联通,广州,jarvis.B,vm,true,on,0.8451
node_001776,77882,egress,box,dhcp,public,telecom,self,resell,广东,电信,北京,jarvis.C,host,false,on,0.9288
node_001777,10001,pcdn,box,dhcp,public,multi,agent,direct,湖北,移动,广州,jarvis.C,vm,true,off,0.7814
node_001778,10001,pcdn,server,staticNetSingle,symmetric,mobile,agent,resell,浙江,电信,北京,jarvis.A,vm,true,on,0.1988
node_001779,77882,pcdn,vm,dhcp,symmetric,telecom,agent,resell,北京,电信,杭州,jarvis.B,host,false,off,0.8179
node_001780,30003,egress,box,pppoe,fullcone,mobile,self,resell,浙江,电信,杭州,jarvis.C,host,false,on,0.1529
node_001781,10001,egress,server,dhcp,fullcone,multi,agent,direct,四川,移动,成都,jarvis.C,vm,true,off,0.8199
