node_id,business,online_time,cum_cost_7d,cum_revenue_7d
node_001752,netease,1590554,532.67,783.2
node_001752,default,1590554,432.43,629.97
node_001753,kuaishou,1036807,930.1,1017.73
node_001753,douyin,1036807,797.76,1254.31
node_001753,tencent_video,1036807,826.57,1666.32
node_001753,iqiyi,1036807,769.75,1445.86
node_001753,bilibili,1036807,758.82,1136.52
node_001753,netease,1036807,611.83,955.68
node_001753,default,1036807,501.2,661.16
node_001754,kuaishou,167805,757.67,1127.78
node_001754,douyin,167805,742.03,1176.99
node_001754,tencent_video,167805,713.72,1358.67
node_001754,iqiyi,167805,592.4,1252.06
node_001754,bilibili,167805,705.56,1003.76
node_001754,netease,167805,573.22,887.06
node_001754,default,167805,551.03,639.08
node_001755,kuaishou,2260380,1572.55,1664.2
node_001755,douyin,2260380,1343.81,1820.85
node_001755,tencent_video,2260380,1174.95,1956.37
node_001755,iqiyi,2260380,916.16,1843.74
node_001755,bilibili,2260380,1068.41,1539.2
node_001755,netease,2260380,840.03,1425.79
node_001755,default,2260380,806.65,1074.53
node_001756,kuaishou,2265560,888.88,1145.04
node_001756,douyin,2265560,741.88,1399.5
node_001756,tencent_video,2265560,706.57,1391.2
node_001756,iqiyi,2265560,585.36,1294.62
node_001756,bilibili,2265560,731.79,1161.01
node_001756,netease,2265560,571.86,1005.15
node_001756,default,2265560,501.59,677.11
node_001757,kuaishou,2079796,1424.38,1428.82
node_001757,douyin,2079796,1214.96,1620.53
node_001757,tencent_video,2079796,940.07,2243.6
node_001757,iqiyi,2079796,861.78,1665.97
node_001757,bilibili,2079796,1055.54,1475.01
node_001757,netease,2079796,771.84,1156.26
node_001757,default,2079796,634.81,816.31
node_001758,kuaishou,2233169,1237.87,1441.99
node_001758,douyin,2233169,1093.11,1582.82
node_001758,tencent_video,2233169,988.31,1641.32
node_001758,iqiyi,2233169,909.04,1472.87
node_001758,bilibili,2233169,913.15,1581.82
node_001758,netease,2233169,777.14,1214.38
node_001758,default,2233169,612.29,879.18
node_001759,kuaishou,296065,1235.07,1234.35
node_001759,douyin,296065,1091.32,1569.41
node_001759,tencent_video,296065,957.87,1674.05
node_001759,iqiyi,296065,824.11,1461.08
node_001759,bilibili,296065,932.37,1210.39
node_001759,netease,296065,662.28,1166.68
node_001759,default,296065,622.75,791.17
node_001760,kuaishou,1442413,1200.03,1217.07
node_001760,douyin,1442413,1110.62,1500.61
node_001760,tencent_video,1442413,880.23,2072.99
node_001760,iqiyi,1442413,820.61,1642.37
node_001760,bilibili,1442413,916.78,1282.37
node_001760,netease,1442413,726.22,1003.8
node_001760,default,1442413,633.37,709.54
node_001761,kuaishou,1231838,834.15,1017.6
node_001761,douyin,1231838,739.44,1196.91
node_001761,tencent_video,1231838,609.35,1335.5
node_001761,iqiyi,1231838,633.17,1172.09
node_001761,bilibili,1231838,673.32,1068.14
node_001761,netease,1231838,560.38,926.58
node_001761,default,1231838,484.1,568.83
node_001762,kuaishou,1424138,1568.1,1551.55
node_001762,douyin,1424138,1435.18,1943.29
node_001762,tencent_video,1424138,1045.09,2324.82
node_001762,iqiyi,1424138,958.78,2173.84
node_001762,bilibili,1424138,1126.6,1572.76
node_001762,netease,1424138,869.68,1352.13
node_001762,default,1424138,783.39,1057.5
node_001763,kuaishou,750760,1133.29,1295.55
node_001763,douyin,750760,1044.14,1505.57
node_001763,tencent_video,750760,886.46,2026.03
node_001763,iqiyi,750760,773.57,1903.97
node_001763,bilibili,750760,962.59,1285.94
node_001763,netease,750760,712.15,1125.89
node_001763,default,750760,667.48,758.53
node_001764,kuaishou,1616779,817.56,995.11
node_001764,douyin,1616779,787.35,1164.99
node_001764,tencent_video,1616779,674.18,1590.46
node_001764,iqiyi,1616779,549.77,1350.34
node_001764,bilibili,1616779,695.62,1019.79
node_001764,netease,1616779,523.63,936.83
node_001764,default,1616779,440.09,576.33
node_001765,kuaishou,2408619,1263.26,1385.88
node_001765,douyin,2408619,1185.16,1535.08
node_001765,tencent_video,2408619,877.06,1881.59
node_001765,iqiyi,2408619,798.93,1475.5
node_001765,bilibili,2408619,1020.97,1336.14
node_001765,netease,2408619,710.85,1179.15
node_001765,default,2408619,604.73,869.67
node_001766,kuaishou,2136343,1320.05,1148.81
node_001766,douyin,2136343,1166.83,1324.03
node_001766,tencent_video,2136343,825.35,1462.58
node_001766,iqiyi,2136343,766.64,1328.53
node_001766,bilibili,2136343,793.84,1183.42
node_001766,netease,2136343,663.86,962.38
node_001766,default,2136343,560.01,691.99
node_001767,kuaishou,1763597,784.62,776.82
node_001767,douyin,1763597,707.14,879.99
node_001767,tencent_video,1763597,710.99,1114.83
node_001767,iqiyi,1763597,648.42,894.1
node_001767,bilibili,1763597,752.18,854.56
node_001767,netease,1763597,516.07,689.52
node_001767,default,1763597,466.87,505.08
node_001768,kuaishou,2285938,919.22,1249.49
node_001768,douyin,2285938,813.91,1297.73
node_001768,tencent_video,2285938,820.28,1462.13
node_001768,iqiyi,2285938,739.13,1340.45
node_001768,bilibili,2285938,856.93,1188.36
node_001768,netease,2285938,678.72,1019.29
node_001768,default,2285938,565.23,681.29
node_001769,kuaishou,2481786,1342.2,1260.28
node_001769,douyin,2481786,1162.95,1489.91
node_001769,tencent_video,2481786,965.03,1582.46
node_001769,iqiyi,2481786,804.73,1526.63
node_001769,bilibili,2481786,908.96,1268.27
node_001769,netease,2481786,733.96,1189.78
node_001769,default,2481786,599.91,752.66
node_001770,kuaishou,951333,882.56,1008.37
node_001770,douyin,951333,827.96,1292.03
node_001770,tencent_video,951333,729.8,1213.21
node_001770,iqiyi,951333,715.49,1095.06
node_001770,bilibili,951333,835.4,1018.65
node_001770,netease,951333,626.43,805.92
node_001770,default,951333,548.04,623.99
node_001771,kuaishou,1816782,1016.65,911.61
node_001771,douyin,1816782,879.29,1035.04
node_001771,tencent_video,1816782,657.01,1117.9
node_001771,iqiyi,1816782,668.74,993.37
node_001771,bilibili,1816782,715.72,868.92
node_001771,netease,1816782,562.02,718.79
node_001771,default,1816782,470.18,582.21
node_001772,kuaishou,2385296,1586.17,2053.75
node_001772,douyin,2385296,1371.64,2218.37
node_001772,tencent_video,2385296,1231.85,2714.47
node_001772,iqiyi,2385296,1014.43,2427.67
node_001772,bilibili,2385296,1182.18,1879.91
node_001772,netease,2385296,974.5,1563.7
node_001772,default,2385296,854.15,1202.96
node_001773,kuaishou,1151120,1079.14,1312.23
node_001773,douyin,1151120,996.31,1499.97
node_001773,tencent_video,1151120,935.69,1434.52
node_001773,iqiyi,1151120,817.27,1302.0
node_001773,bilibili,1151120,869.42,1204.8
node_001773,netease,1151120,762.75,1010.67
node_001773,default,1151120,559.65,680.39
node_001774,kuaishou,1723800,1259.57,1379.0
node_001774,douyin,1723800,1165.62,1638.51
node_001774,tencent_video,1723800,920.88,1954.88
node_001774,iqiyi,1723800,857.21,1933.05
node_001774,bilibili,1723800,1022.92,1457.25
node_001774,netease,1723800,794.89,1181.78
node_001774,default,1723800,645.11,796.25
node_001775,kuaishou,2337171,837.65,1115.07
node_001775,douyin,2337171,740.59,1331.36
node_001775,tencent_video,2337171,715.1,1396.29
node_001775,iqiyi,2337171,580.44,1120.25
node_001775,bilibili,2337171,759.95,967.49
node_001775,netease,2337171,543.77,930.17
node_001775,default,2337171,466.27,650.66
node_001776,kuaishou,1910759,1392.35,1261.64
node_001776,douyin,1910759,1134.55,1547.31
node_001776,tencent_video,1910759,981.69,2080.25
node_001776,iqiyi,1910759,898.75,1795.21
node_001776,bilibili,1910759,981.43,1360.28
node_001776,netease,1910759,825.74,1109.71
node_001776,default,1910759,639.38,789.23
node_001777,kuaishou,1341634,821.84,1008.7
node_001777,douyin,1341634,697.87,1259.41
node_001777,tencent_video,1341634,667.47,1183.03
node_001777,iqiyi,1341634,586.51,1245.67
node_001777,bilibili,1341634,695.29,1024.03
node_001777,netease,1341634,494.12,868.78
node_001777,default,1341634,440.09,644.72
node_001778,kuaishou,2280347,762.12,768.89
node_001778,douyin,2280347,748.66,776.18
node_001778,tencent_video,2280347,533.8,897.7
node_001778,iqiyi,2280347,522.67,818.21
node_001778,bilibili,2280347,497.87,753.36
node_001778,netease,2280347,427.8,650.5
node_001778,default,2280347,356.03,449.66
node_001779,kuaishou,2175725,897.02,1120.05
node_001779,douyin,2175725,866.77,1240.82
node_001779,tencent_video,2175725,702.01,1435.5
node_001779,iqiyi,2175725,591.21,1467.37
node_001779,bilibili,2175725,778.36,1070.36
node_001779,netease,2175725,475.09,896.47
node_001779,default,2175725,471.98,678.67
node_001780,kuaishou,57230,935.99,910.4
node_001780,douyin,57230,793.68,1056.84
node_001780,tencent_video,57230,695.0,1067.41
node_001780,iqiyi,57230,620.68,914.47
node_001780,bilibili,57230,664.36,832.56
node_001780,netease,57230,498.91,690.21
node_001780,default,57230,443.12,554.52
node_001781,kuaishou,620146,1119.02,1459.71
node_001781,douyin,620146,1006.39,1594.34
node_001781,tencent_video,620146,923.92,1676.87
node_001781,iqiyi,620146,773.01,1360.82
node_001781,bilibili,620146,923.22,1368.95
node_001781,netease,620146,752.01,1188.75
node_001781,default,620146,631.31,807.83
node_001782,kuaishou,2155779,1137.08,999.92
node_001782,douyin,2155779,993.64,1133.38
node_001782,tencent_video,2155779,704.33,1211.81
node_001782,iqiyi,2155779,721.77,1075.16
node_001782,bilibili,2155779,765.96,990.3
node_001782,netease,2155779,585.89,892.18
node_001782,default,2155779,572.13,594.48
node_001783,kuaishou,2541381,1377.79,1652.15
node_001783,douyin,2541381,1265.52,1777.75
node_001783,tencent_video,2541381,1010.89,2056.2
node_001783,iqiyi,2541381,978.13,1783.54
node_001783,bilibili,2541381,1148.64,1680.09
node_001783,netease,2541381,754.22,1384.8
node_001783,default,2541381,712.2,889.75
node_001784,kuaishou,630191,1349.15,1604.71
node_001784,douyin,630191,986.56,1693.4
node_001784,tencent_video,630191,1077.6,1948.4
node_001784,iqiyi,630191,886.27,1689.85
node_001784,bilibili,630191,1093.59,1486.79
node_001784,netease,630191,805.92,1359.83
node_001784,default,630191,684.82,856.35
node_001785,kuaishou,1832285,852.33,886.48
node_001785,douyin,1832285,827.49,1020.66
node_001785,tencent_video,1832285,698.14,1116.69
node_001785,iqiyi,1832285,677.8,1009.87
node_001785,bilibili,1832285,827.87,945.22
node_001785,netease,1832285,606.82,776.68
node_001785,default,1832285,478.24,556.35
node_001786,kuaishou,643906,1123.19,1444.14
node_001786,douyin,643906,1035.87,1619.86
node_001786,tencent_video,643906,1001.23,1642.74
node_001786,iqiyi,643906,812.4,1503.13
node_001786,bilibili,643906,977.04,1476.46
node_001786,netease,643906,701.33,1184.63
node_001786,default,643906,642.19,908.65
node_001787,kuaishou,2136662,1096.5,1287.78
node_001787,douyin,2136662,952.64,1380.92
node_001787,tencent_video,2136662,866.71,1830.52
node_001787,iqiyi,2136662,788.99,1701.81
node_001787,bilibili,2136662,925.67,1237.99
node_001787,netease,2136662,666.59,1059.58
node_001787,default,2136662,551.85,706.64
node_001788,kuaishou,1558955,1312.64,1143.99
node_001788,douyin,1558955,1088.99,1352.57
node_001788,tencent_video,1558955,970.89,1427.12
node_001788,iqiyi,1558955,773.47,1295.19
node_001788,bilibili,1558955,852.63,1120.84
node_001788,netease,1558955,712.78,1055.53
node_001788,default,1558955,589.49,770.28
node_001789,kuaishou,1941592,1054.15,1251.71
node_001789,douyin,1941592,1016.67,1581.42
node_001789,tencent_video,1941592,903.96,1532.44
node_001789,iqiyi,1941592,798.62,1422.54
node_001789,bilibili,1941592,894.27,1311.15
node_001789,netease,1941592,710.05,1130.44
node_001789,default,1941592,583.25,688.39
node_001790,kuaishou,110936,1176.84,1510.74
node_001790,douyin,110936,1124.2,1743.95
node_001790,tencent_video,110936,1076.31,2320.26
node_001790,iqiyi,110936,916.69,1976.17
node_001790,bilibili,110936,1074.39,1487.81
node_001790,netease,110936,808.87,1256.22
node_001790,default,110936,683.61,860.84
node_001791,kuaishou,2147603,1059.89,1098.54
node_001791,douyin,2147603,974.67,1454.09
node_001791,tencent_video,2147603,942.81,1483.72
node_001791,iqiyi,2147603,769.76,1351.86
node_001791,bilibili,2147603,857.81,1150.55
node_001791,netease,2147603,693.1,942.8
node_001791,default,2147603,555.43,750.55
node_001792,kuaishou,988418,1244.57,1190.49
node_001792,douyin,988418,1129.42,1476.54
node_001792,tencent_video,988418,910.07,1885.63
node_001792,iqiyi,988418,834.98,1560.8
node_001792,bilibili,988418,969.88,1401.26
node_001792,netease,988418,701.94,1096.23
node_001792,default,988418,625.59,762.71
node_001793,kuaishou,1885087,1121.31,1369.7
node_001793,douyin,1885087,1056.93,1579.55
node_001793,tencent_video,1885087,950.67,1761.01
node_001793,iqiyi,1885087,811.33,1633.17
node_001793,bilibili,1885087,979.42,1338.63
node_001793,netease,1885087,702.45,1127.63
node_001793,default,1885087,654.52,808.13
node_001794,kuaishou,1376145,977.32,1046.85
node_001794,douyin,1376145,820.13,1237.41
node_001794,tencent_video,1376145,685.4,1330.21
node_001794,iqiyi,1376145,630.91,1161.3
node_001794,bilibili,1376145,719.16,1015.36
node_001794,netease,1376145,551.0,863.25
node_001794,default,1376145,438.24,619.08
node_001795,kuaishou,1074675,1343.39,1677.75
node_001795,douyin,1074675,1191.44,1931.13
node_001795,tencent_video,1074675,1141.58,2222.08
node_001795,iqiyi,1074675,1045.43,1790.46
node_001795,bilibili,1074675,1151.76,1966.9
node_001795,netease,1074675,930.5,1495.41
node_001795,default,1074675,749.95,1130.79
node_001796,kuaishou,2233135,882.66,946.75
node_001796,douyin,2233135,755.65,1019.44
node_001796,tencent_video,2233135,693.65,1240.18
node_001796,iqiyi,2233135,607.7,989.4
node_001796,bilibili,2233135,774.35,864.5
node_001796,netease,2233135,575.29,703.33
node_001796,default,2233135,501.75,550.0
node_001797,kuaishou,2219729,1147.43,1483.11
node_001797,douyin,2219729,1076.08,1675.68
node_001797,tencent_video,2219729,1125.6,2148.23
node_001797,iqiyi,2219729,949.69,1925.91
node_001797,bilibili,2219729,923.09,1483.91
node_001797,netease,2219729,833.45,1288.94
node_001797,default,2219729,699.47,882.96
node_001798,kuaishou,1192130,1287.71,1759.1
node_001798,douyin,1192130,1398.43,2057.96
node_001798,tencent_video,1192130,1181.4,2116.01
node_001798,iqiyi,1192130,968.94,1973.37
node_001798,bilibili,1192130,1296.81,1694.16
node_001798,netease,1192130,881.92,1608.79
node_001798,default,1192130,860.21,1110.39
node_001799,kuaishou,2022383,1561.84,1952.93
node_001799,douyin,2022383,1402.48,2305.08
node_001799,tencent_video,2022383,1212.9,2666.38
node_001799,iqiyi,2022383,1111.07,2331.83
node_001799,bilibili,2022383,1301.8,1901.3
node_001799,netease,2022383,858.06,1486.68
node_001799,default,2022383,798.66,1170.79
node_001800,kuaishou,840676,821.69,877.49
node_001800,douyin,840676,743.44,1187.62
node_001800,tencent_video,840676,713.62,1212.05
node_001800,iqiyi,840676,672.2,1027.72
node_001800,bilibili,840676,717.23,951.73
node_001800,netease,840676,542.14,812.27
node_001800,default,840676,475.51,544.47
node_001801,kuaishou,1144066,1124.79,1461.04
node_001801,douyin,1144066,1037.12,1515.93
node_001801,tencent_video,1144066,884.42,1609.51
node_001801,iqiyi,1144066,871.54,1586.59
node_001801,bilibili,1144066,1002.99,1116.19
node_001801,netease,1144066,645.9,1126.66
node_001801,default,1144066,631.39,796.38
node_001802,kuaishou,1472444,988.88,1111.46
node_001802,douyin,1472444,950.05,1575.76
node_001802,tencent_video,1472444,971.95,1474.94
node_001802,iqiyi,1472444,751.16,1464.08
node_001802,bilibili,1472444,927.46,1369.8
node_001802,netease,1472444,749.46,1139.81
node_001802,default,1472444,606.26,786.39
node_001803,kuaishou,315566,1112.29,1562.81
node_001803,douyin,315566,1201.05,1840.82
node_001803,tencent_video,315566,1039.72,2111.01
node_001803,iqiyi,315566,1030.85,1992.46
node_001803,bilibili,315566,1117.02,1603.53
node_001803,netease,315566,827.51,1423.35
node_001803,default,315566,733.56,968.42
node_001804,kuaishou,110483,753.85,810.86
node_001804,douyin,110483,640.38,1069.16
node_001804,tencent_video,110483,584.62,1267.06
node_001804,iqiyi,110483,553.24,1135.69
node_001804,bilibili,110483,616.05,922.21
node_001804,netease,110483,405.67,741.77
node_001804,default,110483,391.13,509.04
node_001805,kuaishou,1961559,817.58,983.43
node_001805,douyin,1961559,782.93,1041.96
node_001805,tencent_video,1961559,729.16,1149.25
node_001805,iqiyi,1961559,683.49,1062.68
node_001805,bilibili,1961559,754.25,968.11
node_001805,netease,1961559,578.74,740.64
node_001805,default,1961559,522.77,502.1
node_001806,kuaishou,116699,1347.21,1829.26
node_001806,douyin,116699,1270.6,2042.83
node_001806,tencent_video,116699,1108.34,2557.94
node_001806,iqiyi,116699,982.33,2601.4
node_001806,bilibili,116699,1177.17,1823.54
node_001806,netease,116699,841.18,1732.27
node_001806,default,116699,761.08,1020.19
node_001807,kuaishou,212004,842.92,1057.43
node_001807,douyin,212004,729.92,1362.3
node_001807,tencent_video,212004,705.67,1698.75
node_001807,iqiyi,212004,646.84,1473.57
node_001807,bilibili,212004,733.07,1151.22
node_001807,netease,212004,582.86,980.55
node_001807,default,212004,525.97,676.17
node_001808,kuaishou,1568252,1435.13,1411.87
node_001808,douyin,1568252,1187.41,1464.44
node_001808,tencent_video,1568252,1048.36,1691.85
node_001808,iqiyi,1568252,795.51,1536.8
node_001808,bilibili,1568252,1048.71,1475.25
node_001808,netease,1568252,735.11,1175.16
node_001808,default,1568252,665.6,874.34
node_001809,kuaishou,2399131,1355.25,2120.08
node_001809,douyin,2399131,1365.66,2262.76
node_001809,tencent_video,2399131,1131.73,2220.47
node_001809,iqiyi,2399131,1035.18,2063.95
node_001809,bilibili,2399131,1132.25,1910.44
node_001809,netease,2399131,980.34,1408.55
node_001809,default,2399131,777.13,1188.12
node_001810,kuaishou,467574,1451.99,1882.65
node_001810,douyin,467574,1358.94,2120.21
node_001810,tencent_video,467574,1263.3,2439.6
node_001810,iqiyi,467574,1067.82,2105.21
node_001810,bilibili,467574,1202.15,1837.41
node_001810,netease,467574,950.02,1508.1
node_001810,default,467574,795.83,1079.35
node_001811,kuaishou,2216669,1164.0,1144.95
node_001811,douyin,2216669,1079.12,1382.77
node_001811,tencent_video,2216669,923.19,1760.77
node_001811,iqiyi,2216669,779.51,1493.72
node_001811,bilibili,2216669,879.71,1138.36
node_001811,netease,2216669,661.55,979.72
node_001811,default,2216669,608.07,689.37
node_001812,kuaishou,1419572,1292.28,1334.26
node_001812,douyin,1419572,1262.21,1469.78
node_001812,tencent_video,1419572,905.65,1881.05
node_001812,iqiyi,1419572,837.48,1706.72
node_001812,bilibili,1419572,1000.63,1265.21
node_001812,netease,1419572,743.64,1086.21
node_001812,default,1419572,577.12,800.33
node_001813,kuaishou,1695984,1002.5,914.84
node_001813,douyin,1695984,869.05,1157.44
node_001813,tencent_video,1695984,680.28,1144.33
node_001813,iqiyi,1695984,620.17,1096.34
node_001813,bilibili,1695984,827.69,928.41
node_001813,netease,1695984,603.76,719.04
node_001813,default,1695984,498.11,602.25
node_001814,kuaishou,2337884,1207.78,1792.43
node_001814,douyin,2337884,1079.47,1716.59
node_001814,tencent_video,2337884,1082.88,1901.63
node_001814,iqiyi,2337884,1027.01,2008.61
node_001814,bilibili,2337884,1086.4,1631.23
node_001814,netease,2337884,761.39,1435.85
node_001814,default,2337884,651.04,899.27
node_001815,kuaishou,1762912,1397.19,1538.39
node_001815,douyin,1762912,1254.82,1782.55
node_001815,tencent_video,1762912,996.65,1824.54
node_001815,iqiyi,1762912,924.19,1611.19
node_001815,bilibili,1762912,1031.05,1576.33
node_001815,netease,1762912,837.62,1253.04
node_001815,default,1762912,729.38,840.46
node_001816,kuaishou,1022659,1255.18,1740.66
node_001816,douyin,1022659,1272.65,2228.99
node_001816,tencent_video,1022659,1114.04,2221.5
node_001816,iqiyi,1022659,954.47,1927.13
node_001816,bilibili,1022659,1232.47,1942.88
node_001816,netease,1022659,893.61,1469.44
node_001816,default,1022659,796.32,993.19
node_001817,kuaishou,2383321,1151.33,972.2
node_001817,douyin,2383321,879.36,1091.74
node_001817,tencent_video,2383321,696.13,1209.0
node_001817,iqiyi,2383321,643.28,1108.25
node_001817,bilibili,2383321,838.18,1061.15
node_001817,netease,2383321,593.38,851.15
node_001817,default,2383321,589.75,635.71
node_001818,kuaishou,2215123,1105.83,1254.92
node_001818,douyin,2215123,992.0,1455.83
node_001818,tencent_video,2215123,850.14,1846.54
node_001818,iqiyi,2215123,802.66,1732.17
node_001818,bilibili,2215123,935.48,1251.16
node_001818,netease,2215123,714.76,1091.79
node_001818,default,2215123,596.95,786.57
node_001819,kuaishou,1171398,689.63,835.35
node_001819,douyin,1171398,570.52,777.2
node_001819,tencent_video,1171398,543.19,1107.45
node_001819,iqiyi,1171398,472.0,1008.55
node_001819,bilibili,1171398,582.55,743.07
node_001819,netease,1171398,437.9,653.13
node_001819,default,1171398,336.7,476.6
node_001820,kuaishou,2262957,992.44,1194.93
node_001820,douyin,2262957,895.12,1376.15
node_001820,tencent_video,2262957,679.04,1422.94
node_001820,iqiyi,2262957,613.74,1318.65
node_001820,bilibili,2262957,716.42,1277.7
node_001820,netease,2262957,557.52,1023.93
node_001820,default,2262957,488.15,741.52
node_001821,kuaishou,2205314,1239.81,1379.53
node_001821,douyin,2205314,1077.26,1470.06
node_001821,tencent_video,2205314,898.15,1679.3
node_001821,iqiyi,2205314,778.08,1423.91
node_001821,bilibili,2205314,1020.21,1415.04
node_001821,netease,2205314,653.41,1117.37
node_001821,default,2205314,696.4,828.26
node_001822,kuaishou,1391118,632.08,831.57
node_001822,douyin,1391118,570.34,889.95
node_001822,tencent_video,1391118,577.62,1227.76
node_001822,iqiyi,1391118,490.55,973.78
node_001822,bilibili,1391118,585.15,781.37
node_001822,netease,1391118,457.59,668.06
node_001822,default,1391118,356.78,450.59
node_001823,kuaishou,2407753,890.96,926.25
node_001823,douyin,2407753,831.86,1134.95
node_001823,tencent_video,2407753,737.8,1147.15
node_001823,iqiyi,2407753,637.0,950.17
node_001823,bilibili,2407753,757.13,937.2
node_001823,netease,2407753,538.54,894.53
node_001823,default,2407753,520.16,540.95
node_001824,kuaishou,2156652,621.14,647.8
node_001824,douyin,2156652,581.6,778.34
node_001824,tencent_video,2156652,534.82,1044.04
node_001824,iqiyi,2156652,454.44,922.38
node_001824,bilibili,2156652,574.74,658.06
node_001824,netease,2156652,432.01,624.03
node_001824,default,2156652,363.24,423.38
node_001825,kuaishou,1380395,870.11,975.26
node_001825,douyin,1380395,878.2,1151.45
node_001825,tencent_video,1380395,824.92,1522.21
node_001825,iqiyi,1380395,725.99,1370.58
node_001825,bilibili,1380395,798.56,1020.26
node_001825,netease,1380395,641.74,941.26
node_001825,default,1380395,540.85,660.43
node_001826,kuaishou,1841764,671.73,780.25
node_001826,douyin,1841764,634.37,931.02
node_001826,tencent_video,1841764,549.98,1224.02
node_001826,iqiyi,1841764,536.17,959.25
node_001826,bilibili,1841764,628.32,789.14
node_001826,netease,1841764,432.0,678.19
node_001826,default,1841764,375.88,463.14
node_001827,kuaishou,1225386,1236.98,1484.85
node_001827,douyin,1225386,1148.26,1684.73
node_001827,tencent_video,1225386,1069.28,1897.51
node_001827,iqiyi,1225386,886.57,1629.32
node_001827,bilibili,1225386,1113.77,1481.16
node_001827,netease,1225386,856.17,1320.15
node_001827,default,1225386,662.14,923.23
node_001828,kuaishou,324388,1023.34,1344.5
node_001828,douyin,324388,924.29,1543.0
node_001828,tencent_video,324388,954.67,1770.78
node_001828,iqiyi,324388,832.51,1658.98
node_001828,bilibili,324388,904.39,1220.4
node_001828,netease,324388,712.89,1063.26
node_001828,default,324388,661.6,758.3
node_001829,kuaishou,443049,639.36,722.6
node_001829,douyin,443049,559.53,881.61
node_001829,tencent_video,443049,521.93,1076.07
node_001829,iqiyi,443049,496.92,1028.17
node_001829,bilibili,443049,526.87,680.83
node_001829,netease,443049,419.59,589.85
node_001829,default,443049,345.39,418.56
node_001830,kuaishou,789547,821.97,1124.37
node_001830,douyin,789547,730.14,1284.5
node_001830,tencent_video,789547,719.21,1727.31
node_001830,iqiyi,789547,572.91,1410.91
node_001830,bilibili,789547,735.22,1013.28
node_001830,netease,789547,505.56,909.58
node_001830,default,789547,463.58,637.36
node_001831,kuaishou,542128,738.42,972.6
node_001831,douyin,542128,670.01,1109.17
node_001831,tencent_video,542128,553.28,1442.28
node_001831,iqiyi,542128,554.55,1231.51
node_001831,bilibili,542128,614.09,913.65
node_001831,netease,542128,482.39,740.47
node_001831,default,542128,435.05,597.85
node_001832,kuaishou,2385458,1494.94,1915.89
node_001832,douyin,2385458,1338.13,2327.64
node_001832,tencent_video,2385458,1067.92,2460.38
node_001832,iqiyi,2385458,1054.53,2205.89
node_001832,bilibili,2385458,1190.77,1997.39
node_001832,netease,2385458,895.26,1654.55
node_001832,default,2385458,838.73,1135.99
node_001833,kuaishou,1918395,1465.52,1936.54
node_001833,douyin,1918395,1291.29,2199.63
node_001833,tencent_video,1918395,1213.28,2783.53
node_001833,iqiyi,1918395,1037.7,2537.01
node_001833,bilibili,1918395,1221.55,1985.64
node_001833,netease,1918395,984.31,1660.42
node_001833,default,1918395,853.6,1163.68
node_001834,kuaishou,1502865,791.05,879.42
node_001834,douyin,1502865,745.55,1042.53
node_001834,tencent_video,1502865,521.52,1270.1
node_001834,iqiyi,1502865,504.69,1014.18
node_001834,bilibili,1502865,604.85,813.09
node_001834,netease,1502865,463.38,728.92
node_001834,default,1502865,422.84,520.8
node_001835,kuaishou,1718334,793.9,1140.63
node_001835,douyin,1718334,745.96,1186.21
node_001835,tencent_video,1718334,677.65,1798.18
node_001835,iqiyi,1718334,635.65,1224.7
node_001835,bilibili,1718334,711.69,1179.16
node_001835,netease,1718334,552.77,984.09
node_001835,default,1718334,481.29,683.15
node_001836,kuaishou,1516110,1064.78,1237.42
node_001836,douyin,1516110,996.31,1439.78
node_001836,tencent_video,1516110,904.98,1675.72
node_001836,iqiyi,1516110,743.44,1465.49
node_001836,bilibili,1516110,841.03,1282.93
node_001836,netease,1516110,656.46,956.15
node_001836,default,1516110,602.5,688.54
node_001837,kuaishou,894323,671.17,786.47
node_001837,douyin,894323,563.97,924.82
node_001837,tencent_video,894323,576.7,1271.77
node_001837,iqiyi,894323,439.47,1017.33
node_001837,bilibili,894323,543.33,773.85
node_001837,netease,894323,475.28,655.22
node_001837,default,894323,379.63,460.07
node_001838,kuaishou,1045485,739.15,904.12
node_001838,douyin,1045485,698.06,1095.09
node_001838,tencent_video,1045485,665.86,1269.39
node_001838,iqiyi,1045485,631.98,1094.95
node_001838,bilibili,1045485,691.78,972.2
node_001838,netease,1045485,555.81,841.9
node_001838,default,1045485,445.69,610.03
node_001839,kuaishou,1574259,1060.54,1058.1
node_001839,douyin,1574259,1008.07,1368.4
node_001839,tencent_video,1574259,850.31,1846.23
node_001839,iqiyi,1574259,819.97,1830.14
node_001839,bilibili,1574259,855.85,1185.77
node_001839,netease,1574259,715.06,1014.37
node_001839,default,1574259,644.46,736.79
node_001840,kuaishou,1579268,941.06,962.53
node_001840,douyin,1579268,881.86,1137.53
node_001840,tencent_video,1579268,778.4,1585.26
node_001840,iqiyi,1579268,678.84,1414.49
node_001840,bilibili,1579268,796.02,1042.32
node_001840,netease,1579268,602.52,789.83
node_001840,default,1579268,531.23,588.11
node_001841,kuaishou,2063678,608.51,773.88
node_001841,douyin,2063678,611.43,889.37
node_001841,tencent_video,2063678,509.6,1196.57
node_001841,iqiyi,2063678,520.23,983.55
node_001841,bilibili,2063678,538.62,700.2
node_001841,netease,2063678,430.06,623.95
node_001841,default,2063678,370.99,409.42
node_001842,kuaishou,74707,1279.34,1339.1
node_001842,douyin,74707,1261.72,1589.77
